FCCODE,NAME,TOWN,FTC,FVNO,FVDATE,DESCRIP,CREDIT,DEBIT,INVDATE,SHCODE
9999,CASH SALES A/C,,SI,7795,04/01/2020,To Credit Sales,0.00,499.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7796,04/01/2020,To Credit Sales,0.00,835.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7797,04/01/2020,To Credit Sales,0.00,456.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7798,04/01/2020,To Credit Sales,0.00,864.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7799,04/01/2020,To Credit Sales,0.00,202.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7800,04/01/2020,To Credit Sales,0.00,293.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7801,04/01/2020,To Credit Sales,0.00,1043.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7802,04/01/2020,To Credit Sales,0.00,726.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7803,04/01/2020,To Credit Sales,0.00,797.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7804,04/01/2020,To Credit Sales,0.00,169.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7805,04/01/2020,To Credit Sales,0.00,387.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7806,04/01/2020,To Credit Sales,0.00,929.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7807,04/01/2020,To Credit Sales,0.00,281.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7808,04/01/2020,To Credit Sales,0.00,598.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7809,04/01/2020,To Credit Sales,0.00,718.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7810,04/01/2020,To Credit Sales,0.00,246.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7811,04/01/2020,To Credit Sales,0.00,179.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7812,04/01/2020,To Credit Sales,0.00,1610.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7813,04/01/2020,To Credit Sales,0.00,694.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7814,04/01/2020,To Credit Sales,0.00,403.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7815,04/01/2020,To Credit Sales,0.00,677.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7816,04/01/2020,To Credit Sales,0.00,360.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7817,04/01/2020,To Credit Sales,0.00,1022.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7818,04/01/2020,To Credit Sales,0.00,2567.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7819,04/01/2020,To Credit Sales,0.00,732.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7820,04/01/2020,To Credit Sales,0.00,651.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7821,04/01/2020,To Credit Sales,0.00,1212.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7823,04/01/2020,To Credit Sales,0.00,671.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7824,04/01/2020,To Credit Sales,0.00,1024.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7825,04/01/2020,To Credit Sales,0.00,2408.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7826,04/01/2020,To Credit Sales,0.00,369.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7827,04/01/2020,To Credit Sales,0.00,1676.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7828,04/01/2020,To Credit Sales,0.00,283.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7829,04/01/2020,To Credit Sales,0.00,284.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7830,04/01/2020,To Credit Sales,0.00,374.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7831,04/01/2020,To Credit Sales,0.00,483.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7832,04/01/2020,To Credit Sales,0.00,845.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7833,04/01/2020,To Credit Sales,0.00,3603.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7834,04/01/2020,To Credit Sales,0.00,1065.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7835,04/01/2020,To Credit Sales,0.00,750.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7836,04/01/2020,To Credit Sales,0.00,266.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7837,04/01/2020,To Credit Sales,0.00,362.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7838,04/01/2020,To Credit Sales,0.00,246.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7839,04/01/2020,To Credit Sales,0.00,363.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7840,04/01/2020,To Credit Sales,0.00,461.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7841,04/01/2020,To Credit Sales,0.00,486.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7842,04/01/2020,To Credit Sales,0.00,944.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7843,04/01/2020,To Credit Sales,0.00,216.00,04/01/2020,A005
9999,CASH SALES A/C,,SI,7844,06/01/2020,To Credit Sales,0.00,370.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7845,06/01/2020,To Credit Sales,0.00,571.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7846,06/01/2020,To Credit Sales,0.00,302.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7847,06/01/2020,To Credit Sales,0.00,1237.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7848,06/01/2020,To Credit Sales,0.00,805.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7849,06/01/2020,To Credit Sales,0.00,843.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7850,06/01/2020,To Credit Sales,0.00,876.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7851,06/01/2020,To Credit Sales,0.00,593.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7852,06/01/2020,To Credit Sales,0.00,2293.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7853,06/01/2020,To Credit Sales,0.00,746.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7854,06/01/2020,To Credit Sales,0.00,4656.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7855,06/01/2020,To Credit Sales,0.00,3882.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7856,06/01/2020,To Credit Sales,0.00,1972.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7857,06/01/2020,To Credit Sales,0.00,4224.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7858,06/01/2020,To Credit Sales,0.00,795.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7859,06/01/2020,To Credit Sales,0.00,184.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7860,06/01/2020,To Credit Sales,0.00,2948.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7861,06/01/2020,To Credit Sales,0.00,1493.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7862,06/01/2020,To Credit Sales,0.00,199.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7863,06/01/2020,To Credit Sales,0.00,3076.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7864,06/01/2020,To Credit Sales,0.00,1613.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7865,06/01/2020,To Credit Sales,0.00,1131.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7866,06/01/2020,To Credit Sales,0.00,587.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7867,06/01/2020,To Credit Sales,0.00,1405.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7868,06/01/2020,To Credit Sales,0.00,546.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7869,06/01/2020,To Credit Sales,0.00,774.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7870,06/01/2020,To Credit Sales,0.00,634.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7871,06/01/2020,To Credit Sales,0.00,1859.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7872,06/01/2020,To Credit Sales,0.00,5601.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7873,06/01/2020,To Credit Sales,0.00,384.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7874,06/01/2020,To Credit Sales,0.00,774.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7875,06/01/2020,To Credit Sales,0.00,2994.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7876,06/01/2020,To Credit Sales,0.00,2889.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7877,06/01/2020,To Credit Sales,0.00,452.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7878,06/01/2020,To Credit Sales,0.00,331.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7879,06/01/2020,To Credit Sales,0.00,553.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7880,06/01/2020,To Credit Sales,0.00,2357.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7881,06/01/2020,To Credit Sales,0.00,2157.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7882,06/01/2020,To Credit Sales,0.00,2900.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7883,06/01/2020,To Credit Sales,0.00,1464.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7884,06/01/2020,To Credit Sales,0.00,350.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7885,06/01/2020,To Credit Sales,0.00,463.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7886,06/01/2020,To Credit Sales,0.00,756.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7887,06/01/2020,To Credit Sales,0.00,472.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7888,06/01/2020,To Credit Sales,0.00,278.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7889,06/01/2020,To Credit Sales,0.00,779.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7890,06/01/2020,To Credit Sales,0.00,1095.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7891,06/01/2020,To Credit Sales,0.00,315.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7892,06/01/2020,To Credit Sales,0.00,437.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7893,06/01/2020,To Credit Sales,0.00,6704.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7894,06/01/2020,To Credit Sales,0.00,414.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7895,06/01/2020,To Credit Sales,0.00,830.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7896,06/01/2020,To Credit Sales,0.00,1425.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7897,06/01/2020,To Credit Sales,0.00,1092.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7898,06/01/2020,To Credit Sales,0.00,895.00,06/01/2020,A005
9999,CASH SALES A/C,,SI,7899,07/01/2020,To Credit Sales,0.00,1757.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7900,07/01/2020,To Credit Sales,0.00,3495.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7901,07/01/2020,To Credit Sales,0.00,1447.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7902,07/01/2020,To Credit Sales,0.00,433.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7903,07/01/2020,To Credit Sales,0.00,338.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7904,07/01/2020,To Credit Sales,0.00,2626.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7905,07/01/2020,To Credit Sales,0.00,1277.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7906,07/01/2020,To Credit Sales,0.00,1636.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7907,07/01/2020,To Credit Sales,0.00,427.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7908,07/01/2020,To Credit Sales,0.00,622.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7909,07/01/2020,To Credit Sales,0.00,1435.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7910,07/01/2020,To Credit Sales,0.00,745.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7911,07/01/2020,To Credit Sales,0.00,1885.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7912,07/01/2020,To Credit Sales,0.00,450.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7913,07/01/2020,To Credit Sales,0.00,1993.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7914,07/01/2020,To Credit Sales,0.00,1181.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7915,07/01/2020,To Credit Sales,0.00,691.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7916,07/01/2020,To Credit Sales,0.00,200.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7917,07/01/2020,To Credit Sales,0.00,459.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7918,07/01/2020,To Credit Sales,0.00,903.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7919,07/01/2020,To Credit Sales,0.00,428.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7920,07/01/2020,To Credit Sales,0.00,406.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7921,07/01/2020,To Credit Sales,0.00,1470.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7922,07/01/2020,To Credit Sales,0.00,2964.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7923,07/01/2020,To Credit Sales,0.00,573.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7924,07/01/2020,To Credit Sales,0.00,1665.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7925,07/01/2020,To Credit Sales,0.00,519.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7926,07/01/2020,To Credit Sales,0.00,401.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7927,07/01/2020,To Credit Sales,0.00,854.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7928,07/01/2020,To Credit Sales,0.00,393.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7929,07/01/2020,To Credit Sales,0.00,639.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7930,07/01/2020,To Credit Sales,0.00,441.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7931,07/01/2020,To Credit Sales,0.00,377.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7932,07/01/2020,To Credit Sales,0.00,372.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7933,07/01/2020,To Credit Sales,0.00,700.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7934,07/01/2020,To Credit Sales,0.00,152.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7935,07/01/2020,To Credit Sales,0.00,363.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7936,07/01/2020,To Credit Sales,0.00,670.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7937,07/01/2020,To Credit Sales,0.00,111.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7938,07/01/2020,To Credit Sales,0.00,493.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7939,07/01/2020,To Credit Sales,0.00,503.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7940,07/01/2020,To Credit Sales,0.00,1010.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7941,07/01/2020,To Credit Sales,0.00,1083.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7942,07/01/2020,To Credit Sales,0.00,1564.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7943,07/01/2020,To Credit Sales,0.00,464.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7944,08/01/2020,To Credit Sales,0.00,527.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7945,08/01/2020,To Credit Sales,0.00,329.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7946,08/01/2020,To Credit Sales,0.00,1348.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7947,08/01/2020,To Credit Sales,0.00,696.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7948,08/01/2020,To Credit Sales,0.00,1457.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7949,08/01/2020,To Credit Sales,0.00,644.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7950,08/01/2020,To Credit Sales,0.00,377.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7951,08/01/2020,To Credit Sales,0.00,554.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7952,08/01/2020,To Credit Sales,0.00,864.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7953,08/01/2020,To Credit Sales,0.00,943.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7954,08/01/2020,To Credit Sales,0.00,195.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7955,08/01/2020,To Credit Sales,0.00,555.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7956,08/01/2020,To Credit Sales,0.00,214.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7957,08/01/2020,To Credit Sales,0.00,1689.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7958,08/01/2020,To Credit Sales,0.00,762.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7959,08/01/2020,To Credit Sales,0.00,178.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7960,08/01/2020,To Credit Sales,0.00,4582.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7961,08/01/2020,To Credit Sales,0.00,312.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7962,08/01/2020,To Credit Sales,0.00,509.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7963,08/01/2020,To Credit Sales,0.00,1778.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7964,08/01/2020,To Credit Sales,0.00,441.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7965,08/01/2020,To Credit Sales,0.00,420.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7966,08/01/2020,To Credit Sales,0.00,267.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7967,08/01/2020,To Credit Sales,0.00,1979.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7968,08/01/2020,To Credit Sales,0.00,321.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7969,08/01/2020,To Credit Sales,0.00,3742.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7970,08/01/2020,To Credit Sales,0.00,642.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7971,08/01/2020,To Credit Sales,0.00,289.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7972,08/01/2020,To Credit Sales,0.00,581.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7973,08/01/2020,To Credit Sales,0.00,193.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7974,08/01/2020,To Credit Sales,0.00,390.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7975,08/01/2020,To Credit Sales,0.00,530.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7976,08/01/2020,To Credit Sales,0.00,703.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7977,08/01/2020,To Credit Sales,0.00,634.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7978,08/01/2020,To Credit Sales,0.00,129.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7979,08/01/2020,To Credit Sales,0.00,514.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7980,08/01/2020,To Credit Sales,0.00,237.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7981,08/01/2020,To Credit Sales,0.00,627.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7982,08/01/2020,To Credit Sales,0.00,3821.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7983,08/01/2020,To Credit Sales,0.00,594.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7984,08/01/2020,To Credit Sales,0.00,652.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7985,08/01/2020,To Credit Sales,0.00,827.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7986,08/01/2020,To Credit Sales,0.00,325.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7987,08/01/2020,To Credit Sales,0.00,229.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7988,08/01/2020,To Credit Sales,0.00,277.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7989,08/01/2020,To Credit Sales,0.00,233.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7990,08/01/2020,To Credit Sales,0.00,223.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7991,08/01/2020,To Credit Sales,0.00,682.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7992,08/01/2020,To Credit Sales,0.00,1832.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7993,08/01/2020,To Credit Sales,0.00,1151.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7994,07/01/2020,To Credit Sales,0.00,5880.00,07/01/2020,A005
9999,CASH SALES A/C,,SI,7995,08/01/2020,To Credit Sales,0.00,505.00,08/01/2020,A005
9999,CASH SALES A/C,,SI,7996,09/01/2020,To Credit Sales,0.00,1025.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,7997,09/01/2020,To Credit Sales,0.00,1754.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,7998,09/01/2020,To Credit Sales,0.00,1361.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,7999,09/01/2020,To Credit Sales,0.00,207.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8000,09/01/2020,To Credit Sales,0.00,419.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8001,09/01/2020,To Credit Sales,0.00,615.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8002,09/01/2020,To Credit Sales,0.00,503.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8003,09/01/2020,To Credit Sales,0.00,704.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8004,09/01/2020,To Credit Sales,0.00,1643.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8005,09/01/2020,To Credit Sales,0.00,645.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8006,09/01/2020,To Credit Sales,0.00,2691.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8007,09/01/2020,To Credit Sales,0.00,5926.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8008,09/01/2020,To Credit Sales,0.00,177.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8009,09/01/2020,To Credit Sales,0.00,514.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8010,09/01/2020,To Credit Sales,0.00,1153.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8011,09/01/2020,To Credit Sales,0.00,811.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8012,09/01/2020,To Credit Sales,0.00,139.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8013,09/01/2020,To Credit Sales,0.00,240.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8014,09/01/2020,To Credit Sales,0.00,379.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8015,09/01/2020,To Credit Sales,0.00,814.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8016,09/01/2020,To Credit Sales,0.00,224.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8017,09/01/2020,To Credit Sales,0.00,300.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8018,09/01/2020,To Credit Sales,0.00,109.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8019,09/01/2020,To Credit Sales,0.00,3414.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8020,09/01/2020,To Credit Sales,0.00,271.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8021,09/01/2020,To Credit Sales,0.00,209.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8022,09/01/2020,To Credit Sales,0.00,1186.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8023,09/01/2020,To Credit Sales,0.00,541.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8024,09/01/2020,To Credit Sales,0.00,139.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8025,09/01/2020,To Credit Sales,0.00,302.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8026,09/01/2020,To Credit Sales,0.00,850.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8027,09/01/2020,To Credit Sales,0.00,623.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8028,09/01/2020,To Credit Sales,0.00,180.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8029,09/01/2020,To Credit Sales,0.00,347.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8030,09/01/2020,To Credit Sales,0.00,975.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8031,09/01/2020,To Credit Sales,0.00,707.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8032,09/01/2020,To Credit Sales,0.00,134.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8033,09/01/2020,To Credit Sales,0.00,214.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8034,09/01/2020,To Credit Sales,0.00,337.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8035,09/01/2020,To Credit Sales,0.00,590.00,09/01/2020,A005
9999,CASH SALES A/C,,SI,8036,10/01/2020,To Credit Sales,0.00,825.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8037,10/01/2020,To Credit Sales,0.00,1035.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8038,10/01/2020,To Credit Sales,0.00,1574.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8039,10/01/2020,To Credit Sales,0.00,794.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8040,10/01/2020,To Credit Sales,0.00,836.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8041,10/01/2020,To Credit Sales,0.00,527.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8042,10/01/2020,To Credit Sales,0.00,1869.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8043,10/01/2020,To Credit Sales,0.00,575.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8044,10/01/2020,To Credit Sales,0.00,1570.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8045,10/01/2020,To Credit Sales,0.00,214.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8046,10/01/2020,To Credit Sales,0.00,256.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8047,10/01/2020,To Credit Sales,0.00,581.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8048,10/01/2020,To Credit Sales,0.00,616.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8049,10/01/2020,To Credit Sales,0.00,227.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8050,10/01/2020,To Credit Sales,0.00,825.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8051,10/01/2020,To Credit Sales,0.00,293.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8052,10/01/2020,To Credit Sales,0.00,693.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8053,10/01/2020,To Credit Sales,0.00,2651.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8054,10/01/2020,To Credit Sales,0.00,1475.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8055,10/01/2020,To Credit Sales,0.00,261.00,10/01/2020,A005
9999,CASH SALES A/C,,SI,8056,10/01/2020,To Credit Sales,0.00,707.00,10/01/2020,A005
